#CELL fcp1 ffp2 fcp2 fp4 ff4 fp5 ff5 fa6 fw6 fs6 fw7 fs7 fw3 fo3 tauveg focp4 focp5 focs7 rhop12 rho45 rhop45 rhob4 rhos6 rhos7 rhob5 rho3 scavrain scavsnow intercept A perc4 perc5 perc3 perc6 LAI mveg h4 h6 h7 mtc4air mtc4water diff6air diff6water mtc6air diff7water seddep sedresup runoff6solids sedburial diffstrato convec6solids mtcairvegair vegwateruptake mtc25air mtc25water resusp6 prodaerosol5 partsink5 focs6 vrain perc9 mtccaerosol1 mtcfaerosol2 mtccaerosol2 cfom1 ffom2 cfom2 dc1 df2 dc2
47 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.24939568010101E-010 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
48 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.24939568010101E-010 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
49 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0.00016129 0 0.00132 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 7.12688908546372E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
50 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0.00016129 0 0.00132 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 7.12688908546372E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
51 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0.00016129 0 0.00132 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 7.12688908546372E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
52 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0.00016129 0 0.00132 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 7.12688908546372E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
53 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0.0002043 0 0.00034247 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.74116462207326E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
54 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0.0002043 0 0.00034247 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.74116462207326E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
55 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0.0002043 0 0.00034247 1 40 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.74116462207326E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
56 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0002043 0 0.00034247 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.74116462207326E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
57 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.7889526856566E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
58 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.7889526856566E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
59 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.7889526856566E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
60 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.7889526856566E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
61 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.95336122315548E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
62 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.1877 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.95336122315548E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
63 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.95336122315548E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
64 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.95336122315548E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
65 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.1877 0 1 0.001 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.69828179780264E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
66 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.001 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.69828179780264E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
67 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.1877 0 1 0.001 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.69828179780264E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
68 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.001 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.69828179780264E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
69 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0025591 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20331760085281E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
70 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0025591 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20331760085281E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
71 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.1877 0 1 0.0025591 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20331760085281E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
72 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0025591 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20331760085281E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
73 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0087366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.24489015660536E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
74 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0087366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.24489015660536E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
75 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0087366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.24489015660536E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
76 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18772 0 1 0.0087366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.24489015660536E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
77 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0066613 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20848490203594E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
78 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0066613 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20848490203594E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
79 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0066613 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20848490203594E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
80 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0066613 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20848490203594E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
81 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18772 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.08319386332692E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
82 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.08319386332692E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
83 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.08319386332692E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
84 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.08319386332692E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
85 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18772 0 1 0.0012366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.10298566847004E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
86 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0012366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.10298566847004E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
87 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0012366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.10298566847004E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
88 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0012366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.10298566847004E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
89 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.74886671460538E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
90 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.74886671460538E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
91 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.74886671460538E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
92 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.74886671460538E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
93 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18772 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.82208199742681E-011 7.5456E-008 0 25200 0 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
